vehicle_id,brand,model,variant,fuel_type,location,dealer_id,stock_date,stock_status,listed_price
VEH-01697,Honda,City,ZX,Petrol,Mumbai,DLR-MUM-01,2026-09-17,Sold,1523000
VEH-01698,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2026-03-01,Sold,774000
VEH-01699,Mahindra,Scorpio-N,Z8L,Diesel,Delhi,DLR-DEL-03,2026-10-30,Sold,1769000
VEH-01700,Tata,Nexon,Creative,Petrol,Gurgaon,DLR-GGN-02,2026-11-21,Sold,1043000
VEH-01701,Hyundai,Creta,SX(O),Diesel,Ahmedabad,DLR-AMD-02,2026-02-02,Sold,1731000
VEH-01702,Kia,Seltos,HTX,Petrol,Ahmedabad,DLR-AMD-01,2025-05-09,Sold,1516000
VEH-01703,Hyundai,Venue,S,Petrol,Mumbai,DLR-MUM-01,2025-08-16,Sold,950000
VEH-01704,Mahindra,Scorpio-N,Z8L,Diesel,Chennai,DLR-CHN-03,2026-01-03,Sold,1886000
VEH-01705,Maruti Suzuki,Baleno,Zeta,Petrol,Hyderabad,DLR-HYD-02,2025-08-16,Sold,779000
VEH-01706,Skoda,Kushaq,Style,Petrol,Gurgaon,DLR-GGN-01,2025-10-16,Sold,1794000
VEH-01707,Honda,City,ZX,Petrol,Chennai,DLR-CHN-01,2025-01-09,Sold,1380000
VEH-01708,Skoda,Kushaq,Style,Petrol,Hyderabad,DLR-HYD-01,2025-10-13,Sold,1802000
VEH-01709,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-03,2026-08-04,Sold,1834000
VEH-01710,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-01,2026-08-27,Sold,592000
VEH-01711,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-03,2025-08-23,Sold,2425000
VEH-01712,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-03,2025-01-25,Sold,2599000
VEH-01713,Tata,Tiago,XZ+,Petrol,Hyderabad,DLR-HYD-02,2025-01-04,Sold,669000
VEH-01714,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-01,2025-11-28,Sold,670000
VEH-01715,Kia,Seltos,HTX,Petrol,Bengaluru,DLR-BLR-01,2026-11-29,Sold,1545000
VEH-01716,Tata,Nexon,Fearless+,Electric,Bengaluru,DLR-BLR-01,2025-08-19,Sold,1514000
VEH-01717,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-02,2025-11-21,Sold,1382000
VEH-01718,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-03,2025-01-27,Sold,1055000
VEH-01719,Skoda,Kushaq,Style,Petrol,Delhi,DLR-DEL-01,2025-09-14,Sold,1491000
VEH-01720,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-03,2026-10-04,Sold,1029000
VEH-01721,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-01,2026-08-31,Sold,734000
VEH-01722,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-02,2025-09-03,Sold,1770000
VEH-01723,Hyundai,Creta,SX(O),Diesel,Pune,DLR-PUN-02,2026-06-18,Sold,1792000
VEH-01724,MG,Hector,Sharp,Petrol,Chennai,DLR-CHN-03,2026-03-27,Sold,1717000
VEH-01725,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-01,2025-03-05,Sold,657000
VEH-01726,Hyundai,Venue,S,Petrol,Gurgaon,DLR-GGN-01,2025-05-12,Sold,971000
VEH-01727,Honda,City,ZX,Petrol,Delhi,DLR-DEL-02,2026-09-19,Sold,1600000
VEH-01728,Hyundai,i20,Asta,Petrol,Pune,DLR-PUN-01,2026-07-28,Sold,793000
VEH-01729,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-01,2026-09-26,Sold,1765000
VEH-01730,Hyundai,Venue,S,Petrol,Ahmedabad,DLR-AMD-01,2026-04-11,Sold,1136000
VEH-01731,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-03,2026-09-28,Sold,1541000
VEH-01732,Hyundai,Creta,SX(O),Diesel,Gurgaon,DLR-GGN-01,2026-04-11,Sold,2079000
VEH-01733,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-01,2025-01-14,Sold,1684000
VEH-01734,Tata,Tiago,XZ+,Petrol,Hyderabad,DLR-HYD-01,2026-08-11,Sold,592000
VEH-01735,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-02,2026-05-09,Sold,867000
VEH-01736,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-01,2025-03-04,Sold,1045000
VEH-01737,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-03,2026-01-03,Sold,1539000
VEH-01738,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-01,2025-06-01,Sold,880000
VEH-01739,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-02,2025-01-10,Sold,1645000
VEH-01740,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-01,2025-09-02,Sold,899000
VEH-01741,Mahindra,Thar,LX,Diesel,Delhi,DLR-DEL-01,2026-03-10,Sold,1772000
VEH-01742,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-01,2025-03-13,Sold,1154000
VEH-01743,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-03,2026-04-25,Sold,1149000
VEH-01744,Kia,Seltos,HTX,Petrol,Delhi,DLR-DEL-02,2026-09-24,Sold,1433000
VEH-01745,Hyundai,Venue,S,Petrol,Mumbai,DLR-MUM-02,2025-02-14,Sold,1193000
VEH-01746,Maruti Suzuki,Ertiga,ZXI+,CNG,Pune,DLR-PUN-01,2025-08-25,Sold,1228000
VEH-01747,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-03,2025-12-07,Sold,832000
VEH-01748,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-01,2026-01-08,Sold,985000
VEH-01749,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2025-05-27,Sold,723000
VEH-01750,Hyundai,i20,Asta,Petrol,Hyderabad,DLR-HYD-02,2025-02-15,Sold,787000
VEH-01751,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-01,2025-09-27,Sold,1069000
VEH-01752,Hyundai,Creta,SX(O),Diesel,Delhi,DLR-DEL-01,2025-07-21,Sold,1572000
VEH-01753,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-01,2025-01-23,Sold,1050000
VEH-01754,Hyundai,Venue,S,Petrol,Chennai,DLR-CHN-01,2025-12-14,Sold,1047000
VEH-01755,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-02,2026-11-09,Sold,1467000
VEH-01756,MG,Hector,Sharp,Petrol,Gurgaon,DLR-GGN-02,2025-03-09,Sold,1741000
VEH-01757,Maruti Suzuki,Baleno,Zeta,Petrol,Gurgaon,DLR-GGN-01,2025-07-17,Sold,856000
VEH-01758,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-03,2026-03-17,Sold,1265000
VEH-01759,Maruti Suzuki,Ertiga,ZXI+,CNG,Pune,DLR-PUN-03,2026-08-26,Sold,1086000
VEH-01760,Kia,Seltos,HTX,Petrol,Bengaluru,DLR-BLR-01,2025-12-03,Sold,1406000
VEH-01761,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-01,2026-06-06,Sold,774000
VEH-01762,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-02,2026-11-12,Sold,1013000
VEH-01763,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-03,2026-06-07,Sold,1171000
VEH-01764,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-02,2026-01-19,Sold,1759000
VEH-01765,Tata,Tiago,XZ+,Petrol,Chennai,DLR-CHN-02,2026-05-02,Sold,628000
VEH-01766,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-01,2025-08-02,Sold,752000
VEH-01767,Honda,City,ZX,Petrol,Delhi,DLR-DEL-01,2026-02-11,Sold,1391000
VEH-01768,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-01,2026-01-20,Sold,1510000
VEH-01769,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-01,2025-10-31,Sold,1207000
VEH-01770,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-01,2026-04-23,Sold,1242000
VEH-01771,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-02,2026-03-20,Sold,849000
VEH-01772,Hyundai,Creta,SX(O),Diesel,Delhi,DLR-DEL-02,2026-01-28,Sold,1575000
VEH-01773,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-03,2025-03-20,Sold,1163000
VEH-01774,Honda,City,ZX,Petrol,Bengaluru,DLR-BLR-03,2026-06-11,Sold,1559000
VEH-01775,Tata,Tiago,XZ+,Petrol,Chennai,DLR-CHN-01,2025-04-12,Sold,590000
VEH-01776,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2025-12-09,Sold,699000
VEH-01777,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-03,2025-10-10,Sold,608000
VEH-01778,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-02,2025-01-10,Sold,636000
VEH-01779,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-02,2026-02-21,Sold,1800000
VEH-01780,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2026-11-02,Sold,902000
VEH-01781,BMW,3 Series,330Li,Petrol,Gurgaon,DLR-GGN-02,2025-08-23,Sold,5264000
VEH-01782,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-01,2026-06-14,Sold,2491000
VEH-01783,Mahindra,Scorpio-N,Z8L,Diesel,Chennai,DLR-CHN-03,2026-04-19,Sold,2038000
VEH-01784,Mahindra,Thar,LX,Diesel,Bengaluru,DLR-BLR-01,2026-03-17,Sold,1847000
VEH-01785,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-03,2025-02-01,Sold,1171000
VEH-01786,Maruti Suzuki,Baleno,Zeta,Petrol,Ahmedabad,DLR-AMD-02,2025-01-11,Sold,847000
VEH-01787,Mahindra,Thar,LX,Diesel,Ahmedabad,DLR-AMD-02,2025-08-20,Sold,1849000
VEH-01788,Hyundai,i20,Asta,Petrol,Chennai,DLR-CHN-03,2026-07-06,Sold,856000
VEH-01789,Hyundai,Creta,SX,Petrol,Pune,DLR-PUN-01,2025-05-24,Sold,1458000
VEH-01790,Skoda,Kushaq,Style,Petrol,Gurgaon,DLR-GGN-02,2026-01-27,Sold,1499000
VEH-01791,Volkswagen,Virtus,GT,Petrol,Pune,DLR-PUN-02,2025-07-13,Sold,1623000
VEH-01792,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-02,2026-10-18,Sold,797000
VEH-01793,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-03,2025-07-02,Sold,728000
VEH-01794,Kia,Seltos,HTX,Petrol,Hyderabad,DLR-HYD-01,2025-07-12,Sold,1381000
VEH-01795,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-02,2025-07-31,Sold,708000
VEH-01796,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-02,2025-03-01,Sold,1568000
VEH-01797,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-02,2026-02-06,Sold,1060000
VEH-01798,BMW,3 Series,330Li,Petrol,Mumbai,DLR-MUM-02,2026-05-06,Sold,4940000
VEH-01799,Hyundai,Venue,S,Petrol,Gurgaon,DLR-GGN-01,2025-05-15,Sold,1045000
VEH-01800,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-02,2025-06-13,Sold,1689000
VEH-01801,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-01,2026-05-31,Sold,874000
VEH-01802,Hyundai,Creta,SX,Petrol,Pune,DLR-PUN-01,2026-04-03,Sold,1412000
VEH-01803,Kia,Seltos,HTX,Petrol,Hyderabad,DLR-HYD-01,2026-06-24,Sold,1448000
VEH-01804,Honda,City,ZX,Petrol,Ahmedabad,DLR-AMD-02,2026-04-20,Sold,1574000
VEH-01805,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-03,2026-04-14,Sold,737000
VEH-01806,Tata,Tiago,XZ+,Petrol,Chennai,DLR-CHN-02,2026-02-06,Sold,716000
VEH-01807,Kia,Seltos,HTX,Petrol,Ahmedabad,DLR-AMD-02,2025-09-14,Sold,1371000
VEH-01808,Honda,City,ZX,Petrol,Chennai,DLR-CHN-02,2026-01-30,Sold,1617000
VEH-01809,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-02,2025-02-15,Sold,1102000
VEH-01810,Toyota,Innova Hycross,ZX,Hybrid,Mumbai,DLR-MUM-03,2026-07-06,Sold,2578000
VEH-01811,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-03,2025-08-12,Sold,686000
VEH-01812,Hyundai,Venue,S,Petrol,Chennai,DLR-CHN-01,2026-01-14,Sold,979000
VEH-01813,Mahindra,XUV700,AX7,Diesel,Delhi,DLR-DEL-02,2026-02-25,Sold,2351000
VEH-01814,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-01,2026-04-20,Sold,993000
VEH-01815,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-03,2026-04-19,Sold,746000
VEH-01816,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-01,2026-02-12,Sold,1588000
VEH-01817,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2025-12-02,Sold,767000
VEH-01818,Tata,Nexon,Fearless+,Electric,Pune,DLR-PUN-03,2026-11-05,Sold,1614000
VEH-01819,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-02,2025-10-14,Sold,601000
VEH-01820,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-01,2025-07-02,Sold,1130000
VEH-01821,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-01,2025-03-22,Sold,722000
VEH-01822,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-02,2025-07-03,Sold,615000
VEH-01823,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-01,2026-03-30,Sold,738000
VEH-01824,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-01,2026-02-05,Sold,727000
VEH-01825,Hyundai,i20,Asta,Petrol,Hyderabad,DLR-HYD-01,2026-01-23,Sold,976000
VEH-01826,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-01,2025-07-25,Sold,1026000
VEH-01827,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2025-12-13,Sold,698000
VEH-01828,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-01,2026-11-13,Sold,602000
VEH-01829,Mahindra,XUV700,AX7,Diesel,Pune,DLR-PUN-03,2025-04-22,Sold,2224000
VEH-01830,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-01,2026-07-10,Sold,1582000
VEH-01831,MG,Hector,Sharp,Petrol,Mumbai,DLR-MUM-01,2025-04-20,Sold,1985000
VEH-01832,Hyundai,Creta,SX,Petrol,Pune,DLR-PUN-03,2025-11-21,Sold,1386000
VEH-01833,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-01,2026-11-06,Sold,1082000
VEH-01834,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-01,2025-08-13,Sold,665000
VEH-01835,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-01,2026-07-05,Sold,1785000
VEH-01836,BMW,3 Series,330Li,Petrol,Ahmedabad,DLR-AMD-01,2025-09-16,Sold,4994000
VEH-01837,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-02,2026-11-27,Sold,708000
VEH-01838,Hyundai,Creta,SX(O),Diesel,Hyderabad,DLR-HYD-02,2026-11-15,Sold,2043000
VEH-01839,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-03,2026-04-06,Sold,746000
VEH-01840,Tata,Nexon,Fearless+,Electric,Chennai,DLR-CHN-03,2026-08-26,Sold,1850000
VEH-01841,BMW,3 Series,330Li,Petrol,Mumbai,DLR-MUM-03,2025-05-09,Sold,5432000
VEH-01842,Maruti Suzuki,Ertiga,ZXI+,CNG,Delhi,DLR-DEL-01,2026-09-28,Sold,1030000
VEH-01843,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-02,2025-07-27,Sold,687000
VEH-01844,Hyundai,Venue,S,Petrol,Hyderabad,DLR-HYD-01,2026-09-06,Sold,1167000
VEH-01845,Mahindra,XUV700,AX7,Diesel,Bengaluru,DLR-BLR-02,2025-11-23,Sold,2549000
VEH-01846,Mahindra,Scorpio-N,Z8L,Diesel,Pune,DLR-PUN-02,2026-10-27,Sold,1985000
VEH-01847,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-03,2025-12-07,Sold,2240000
VEH-01848,Maruti Suzuki,Ertiga,ZXI+,CNG,Delhi,DLR-DEL-03,2025-09-13,Sold,1103000
VEH-01849,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-02,2025-07-08,Sold,866000
VEH-01850,Tata,Punch,Adventure,Petrol,Pune,DLR-PUN-02,2025-03-14,Sold,738000
VEH-01851,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-01,2025-05-10,Sold,672000
VEH-01852,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-01,2025-08-31,Sold,1239000
VEH-01853,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-02,2025-06-19,Sold,699000
VEH-01854,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-01,2025-11-08,Sold,1136000
VEH-01855,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-01,2025-10-07,Sold,886000
VEH-01856,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-02,2026-01-23,Sold,691000
VEH-01857,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-03,2026-03-21,Sold,1879000
VEH-01858,Maruti Suzuki,Brezza,ZXI,Petrol,Gurgaon,DLR-GGN-02,2025-01-22,Sold,1175000
VEH-01859,Hyundai,i20,Asta,Petrol,Pune,DLR-PUN-02,2026-09-03,Sold,917000
VEH-01860,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-02,2026-01-26,Sold,1217000
VEH-01861,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-03,2026-09-14,Sold,1626000
VEH-01862,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-02,2025-07-21,Sold,688000
VEH-01863,Honda,City,ZX,Petrol,Pune,DLR-PUN-03,2026-01-20,Sold,1531000
VEH-01864,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-02,2026-01-19,Sold,1136000
VEH-01865,Tata,Nexon,Fearless+,Electric,Hyderabad,DLR-HYD-01,2026-02-24,Sold,1509000
VEH-01866,BMW,3 Series,330Li,Petrol,Mumbai,DLR-MUM-03,2025-06-17,Sold,5197000
VEH-01867,Mahindra,Scorpio-N,Z8L,Diesel,Gurgaon,DLR-GGN-02,2026-06-07,Sold,2416000
VEH-01868,Tata,Nexon,Fearless+,Electric,Chennai,DLR-CHN-03,2025-03-02,Sold,1823000
VEH-01869,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-01,2025-09-07,Sold,1184000
VEH-01870,Maruti Suzuki,Swift,VXI,Petrol,Ahmedabad,DLR-AMD-01,2026-11-14,Sold,686000
VEH-01871,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-03,2025-06-01,Sold,1510000
VEH-01872,Maruti Suzuki,Ertiga,ZXI+,CNG,Hyderabad,DLR-HYD-01,2025-01-14,Sold,1049000
VEH-01873,Mahindra,Scorpio-N,Z8L,Diesel,Hyderabad,DLR-HYD-02,2026-02-13,Sold,2413000
VEH-01874,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-01,2026-03-11,Sold,724000
VEH-01875,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-02,2026-05-29,Sold,1775000
VEH-01876,Tata,Nexon,Creative,Petrol,Ahmedabad,DLR-AMD-02,2026-02-27,Sold,1365000
VEH-01877,Toyota,Innova Hycross,ZX,Hybrid,Chennai,DLR-CHN-01,2025-04-23,Sold,2931000
VEH-01878,Tata,Punch,Adventure,Petrol,Chennai,DLR-CHN-01,2025-10-04,Sold,747000
VEH-01879,MG,Hector,Sharp,Petrol,Bengaluru,DLR-BLR-02,2025-01-08,Sold,1792000
VEH-01880,Mahindra,Thar,LX,Diesel,Pune,DLR-PUN-01,2026-03-05,Sold,1957000
VEH-01881,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-02,2025-06-25,Sold,1030000
VEH-01882,Hyundai,Venue,S,Petrol,Chennai,DLR-CHN-01,2026-05-15,Sold,1033000
VEH-01883,Tata,Nexon,Fearless+,Electric,Pune,DLR-PUN-03,2025-08-07,Sold,1585000
VEH-01884,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-01,2025-09-24,Sold,1189000
VEH-01885,Hyundai,i20,Asta,Petrol,Gurgaon,DLR-GGN-01,2026-10-15,Sold,822000
VEH-01886,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2025-10-12,Sold,665000
VEH-01887,Hyundai,Creta,SX(O),Diesel,Hyderabad,DLR-HYD-02,2026-05-13,Sold,1653000
VEH-01888,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-01,2026-11-14,Sold,659000
VEH-01889,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-01,2026-01-21,Sold,874000
VEH-01890,Tata,Nexon,Creative,Petrol,Gurgaon,DLR-GGN-02,2026-05-14,Sold,1222000
VEH-01891,Mahindra,Scorpio-N,Z8L,Diesel,Hyderabad,DLR-HYD-02,2026-01-16,Sold,2388000
VEH-01892,Toyota,Innova Hycross,ZX,Hybrid,Gurgaon,DLR-GGN-01,2026-01-06,Sold,2961000
VEH-01893,Hyundai,Venue,S,Petrol,Hyderabad,DLR-HYD-02,2025-12-06,Sold,991000
VEH-01894,Maruti Suzuki,Swift,VXI,Petrol,Ahmedabad,DLR-AMD-02,2025-05-24,Sold,655000
VEH-01895,Tata,Punch,Adventure,Petrol,Ahmedabad,DLR-AMD-02,2025-09-13,Sold,828000
VEH-01896,Hyundai,i20,Asta,Petrol,Chennai,DLR-CHN-02,2026-06-13,Sold,885000
VEH-01897,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-03,2025-11-27,Sold,564000
VEH-01898,Tata,Punch,Adventure,Petrol,Ahmedabad,DLR-AMD-02,2026-11-27,Sold,867000
VEH-01899,Maruti Suzuki,Ertiga,ZXI+,CNG,Delhi,DLR-DEL-03,2026-09-21,Sold,1031000
VEH-01900,Hyundai,Creta,SX(O),Diesel,Gurgaon,DLR-GGN-02,2026-11-07,Sold,1652000
VEH-01901,Mahindra,XUV700,AX7,Diesel,Bengaluru,DLR-BLR-01,2025-05-28,Sold,2422000
VEH-01902,Toyota,Innova Hycross,ZX,Hybrid,Chennai,DLR-CHN-03,2026-06-02,Sold,2312000
VEH-01903,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-02,2026-11-22,Sold,860000
VEH-01904,BMW,3 Series,330Li,Petrol,Delhi,DLR-DEL-02,2025-04-30,Sold,5787000
VEH-01905,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-01,2025-06-25,Sold,728000
VEH-01906,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-03,2025-01-31,Sold,601000
VEH-01907,MG,Hector,Sharp,Petrol,Bengaluru,DLR-BLR-02,2025-10-16,Sold,1845000
VEH-01908,Mahindra,XUV700,AX7,Diesel,Hyderabad,DLR-HYD-01,2026-11-14,Sold,2029000
VEH-01909,Honda,City,ZX,Petrol,Hyderabad,DLR-HYD-02,2025-04-04,Sold,1634000
VEH-01910,Hyundai,Creta,SX(O),Diesel,Mumbai,DLR-MUM-03,2026-09-09,Sold,1616000
VEH-01911,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-03,2026-01-27,Sold,727000
VEH-01912,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-02,2025-08-28,Sold,617000
VEH-01913,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-01,2025-04-03,Sold,1554000
VEH-01914,Mahindra,XUV700,AX7,Diesel,Gurgaon,DLR-GGN-01,2026-08-11,Sold,2266000
VEH-01915,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-02,2026-08-15,Sold,720000
VEH-01916,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-01,2026-02-03,Sold,1881000
VEH-01917,Hyundai,i20,Asta,Petrol,Chennai,DLR-CHN-03,2025-05-11,Sold,913000
VEH-01918,Tata,Tiago,XZ+,Petrol,Hyderabad,DLR-HYD-01,2026-02-10,Sold,562000
VEH-01919,Tata,Nexon,Creative,Petrol,Delhi,DLR-DEL-01,2025-11-01,Sold,1092000
VEH-01920,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-03,2025-10-19,Sold,1564000
VEH-01921,Mahindra,XUV700,AX7,Diesel,Ahmedabad,DLR-AMD-01,2026-09-07,Sold,2217000
VEH-01922,Hyundai,Creta,SX,Petrol,Gurgaon,DLR-GGN-01,2025-10-09,Sold,1890000
VEH-01923,Kia,Seltos,HTX,Petrol,Hyderabad,DLR-HYD-01,2026-05-23,Sold,1429000
VEH-01924,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-02,2025-06-07,Sold,613000
VEH-01925,Kia,Seltos,HTX,Petrol,Gurgaon,DLR-GGN-01,2025-02-24,Sold,1752000
VEH-01926,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-02,2026-02-07,Sold,1433000
VEH-01927,Skoda,Kushaq,Style,Petrol,Hyderabad,DLR-HYD-01,2025-01-24,Sold,1691000
VEH-01928,Hyundai,Creta,SX(O),Diesel,Hyderabad,DLR-HYD-02,2026-02-06,Sold,1950000
VEH-01929,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-02,2025-07-20,Sold,789000
VEH-01930,Hyundai,Venue,S,Petrol,Mumbai,DLR-MUM-03,2025-02-26,Sold,1095000
VEH-01931,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-01,2026-03-30,Sold,958000
VEH-01932,Tata,Nexon,Fearless+,Electric,Gurgaon,DLR-GGN-01,2025-08-13,Sold,1873000
VEH-01933,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-02,2026-08-14,Sold,1032000
VEH-01934,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-01,2026-01-22,Sold,669000
VEH-01935,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-01,2025-04-10,Sold,651000
VEH-01936,Skoda,Kushaq,Style,Petrol,Mumbai,DLR-MUM-01,2025-05-02,Sold,1817000
VEH-01937,Tata,Tiago,XZ+,Petrol,Hyderabad,DLR-HYD-01,2026-10-06,Sold,663000
VEH-01938,Maruti Suzuki,Ertiga,ZXI+,CNG,Pune,DLR-PUN-02,2026-05-17,Sold,1144000
