sale_id,customer_id,vehicle_id,sale_date,brand,model,location,dealer_id,selling_price,trade_in_used
SAL-01076,CUS-01076,VEH-02821,2026-07-15,Maruti Suzuki,Baleno,Chennai,DLR-CHN-03,839000,true
SAL-01077,CUS-01077,VEH-04685,2025-11-27,Toyota,Innova Hycross,Mumbai,DLR-MUM-03,2286000,true
SAL-01078,CUS-01078,VEH-00220,2026-02-19,Tata,Tiago,Bengaluru,DLR-BLR-03,564000,true
SAL-01079,CUS-01079,VEH-04540,2026-11-15,Tata,Punch,Delhi,DLR-DEL-03,713000,false
SAL-01080,CUS-01080,VEH-04965,2025-08-20,Maruti Suzuki,Ertiga,Gurgaon,DLR-GGN-01,1016000,true
SAL-01081,CUS-01081,VEH-03136,2026-04-24,Maruti Suzuki,Baleno,Delhi,DLR-DEL-02,839000,false
SAL-01082,CUS-01082,VEH-03325,2026-09-05,Mahindra,Scorpio-N,Bengaluru,DLR-BLR-03,2170000,true
SAL-01083,CUS-01083,VEH-01898,2026-12-20,Tata,Punch,Ahmedabad,DLR-AMD-02,873000,true
SAL-01084,CUS-01084,VEH-03755,2025-03-29,Toyota,Innova Hycross,Delhi,DLR-DEL-01,2642000,true
SAL-01085,CUS-01085,VEH-02437,2025-08-21,Mahindra,Scorpio-N,Gurgaon,DLR-GGN-01,2093000,true
SAL-01086,CUS-01086,VEH-03596,2026-08-19,Hyundai,Creta,Delhi,DLR-DEL-03,1596000,true
SAL-01087,CUS-01087,VEH-01481,2026-03-13,Hyundai,Creta,Pune,DLR-PUN-03,1809000,true
SAL-01088,CUS-01088,VEH-00298,2026-12-14,Hyundai,Creta,Bengaluru,DLR-BLR-03,1910000,true
SAL-01089,CUS-01089,VEH-03387,2026-10-07,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-03,1269000,true
SAL-01090,CUS-01090,VEH-04673,2025-07-08,Maruti Suzuki,Swift,Hyderabad,DLR-HYD-02,679000,false
SAL-01091,CUS-01091,VEH-02768,2025-06-29,Hyundai,Venue,Hyderabad,DLR-HYD-01,959000,false
SAL-01092,CUS-01092,VEH-03680,2026-05-28,MG,Hector,Mumbai,DLR-MUM-01,2054000,true
SAL-01093,CUS-01093,VEH-02853,2025-10-20,Mahindra,Thar,Delhi,DLR-DEL-02,1777000,false
SAL-01094,CUS-01094,VEH-04505,2026-04-29,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-03,660000,true
SAL-01095,CUS-01095,VEH-03041,2025-04-29,Tata,Nexon,Hyderabad,DLR-HYD-02,1119000,false
SAL-01096,CUS-01096,VEH-01979,2025-12-27,MG,Hector,Ahmedabad,DLR-AMD-01,1670000,false
SAL-01097,CUS-01097,VEH-03177,2026-09-11,Hyundai,Creta,Gurgaon,DLR-GGN-02,1421000,false
SAL-01098,CUS-01098,VEH-01560,2025-12-12,Maruti Suzuki,Ertiga,Delhi,DLR-DEL-01,1002000,true
SAL-01099,CUS-01099,VEH-00470,2026-04-09,Tata,Tiago,Delhi,DLR-DEL-01,734000,false
SAL-01100,CUS-01100,VEH-01262,2026-05-04,Honda,City,Chennai,DLR-CHN-03,1460000,true
SAL-01101,CUS-01101,VEH-03218,2025-04-28,Honda,City,Bengaluru,DLR-BLR-01,1495000,true
SAL-01102,CUS-01102,VEH-02466,2026-11-10,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-02,803000,true
SAL-01103,CUS-01103,VEH-02911,2025-09-22,Hyundai,Venue,Bengaluru,DLR-BLR-02,1175000,true
SAL-01104,CUS-01104,VEH-02454,2025-09-27,Maruti Suzuki,Swift,Mumbai,DLR-MUM-02,686000,false
SAL-01105,CUS-01105,VEH-03257,2025-11-14,Tata,Tiago,Ahmedabad,DLR-AMD-01,549000,true
SAL-01106,CUS-01106,VEH-01329,2026-05-31,Maruti Suzuki,Brezza,Chennai,DLR-CHN-03,1243000,false
SAL-01107,CUS-01107,VEH-03343,2025-04-28,BMW,3 Series,Bengaluru,DLR-BLR-02,5847000,true
SAL-01108,CUS-01108,VEH-00293,2026-05-10,Tata,Nexon,Mumbai,DLR-MUM-01,1551000,true
SAL-01109,CUS-01109,VEH-04432,2026-04-20,Tata,Nexon,Mumbai,DLR-MUM-03,981000,false
SAL-01110,CUS-01110,VEH-04878,2025-05-13,Maruti Suzuki,Brezza,Delhi,DLR-DEL-01,1195000,false
SAL-01111,CUS-01111,VEH-04778,2026-05-08,Kia,Seltos,Delhi,DLR-DEL-02,1603000,true
SAL-01112,CUS-01112,VEH-02896,2026-09-11,Tata,Nexon,Delhi,DLR-DEL-02,1731000,true
SAL-01113,CUS-01113,VEH-02434,2026-06-23,MG,Hector,Pune,DLR-PUN-02,2006000,false
SAL-01114,CUS-01114,VEH-02375,2025-12-19,Hyundai,Creta,Gurgaon,DLR-GGN-01,1819000,false
SAL-01115,CUS-01115,VEH-03945,2025-11-22,Hyundai,i20,Mumbai,DLR-MUM-01,869000,false
SAL-01116,CUS-01116,VEH-03021,2025-07-08,Tata,Nexon,Bengaluru,DLR-BLR-02,1144000,false
SAL-01117,CUS-01117,VEH-04680,2025-12-31,Mahindra,XUV700,Mumbai,DLR-MUM-02,2170000,true
SAL-01118,CUS-01118,VEH-02266,2025-07-20,Tata,Tiago,Ahmedabad,DLR-AMD-02,609000,false
SAL-01119,CUS-01119,VEH-02833,2026-04-24,Tata,Nexon,Ahmedabad,DLR-AMD-02,1367000,true
SAL-01120,CUS-01120,VEH-00042,2026-12-20,Mahindra,Thar,Mumbai,DLR-MUM-01,1821000,true
SAL-01121,CUS-01121,VEH-02844,2026-11-13,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-02,838000,false
SAL-01122,CUS-01122,VEH-04804,2025-09-08,Kia,Seltos,Hyderabad,DLR-HYD-01,1642000,false
SAL-01123,CUS-01123,VEH-00172,2026-04-02,Hyundai,Venue,Delhi,DLR-DEL-03,1218000,false
SAL-01124,CUS-01124,VEH-00480,2025-05-13,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-03,1195000,true
SAL-01125,CUS-01125,VEH-03839,2025-10-29,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-02,740000,false
SAL-01126,CUS-01126,VEH-02847,2025-09-30,Maruti Suzuki,Ertiga,Chennai,DLR-CHN-01,1075000,true
SAL-01127,CUS-01127,VEH-04703,2026-05-23,Tata,Nexon,Ahmedabad,DLR-AMD-01,1823000,true
SAL-01128,CUS-01128,VEH-01948,2025-09-23,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-01,682000,false
SAL-01129,CUS-01129,VEH-04004,2025-03-17,Hyundai,Venue,Delhi,DLR-DEL-03,1283000,false
SAL-01130,CUS-01130,VEH-01228,2025-12-20,Mahindra,Thar,Chennai,DLR-CHN-02,1886000,false
SAL-01131,CUS-01131,VEH-04050,2025-06-17,Maruti Suzuki,Brezza,Pune,DLR-PUN-03,1091000,true
SAL-01132,CUS-01132,VEH-00243,2026-12-20,Tata,Punch,Delhi,DLR-DEL-01,657000,false
SAL-01133,CUS-01133,VEH-01449,2025-07-02,Hyundai,Venue,Hyderabad,DLR-HYD-01,982000,true
SAL-01134,CUS-01134,VEH-01818,2026-11-22,Tata,Nexon,Pune,DLR-PUN-03,1638000,true
SAL-01135,CUS-01135,VEH-01919,2025-11-26,Tata,Nexon,Delhi,DLR-DEL-01,1098000,false
SAL-01136,CUS-01136,VEH-04107,2026-10-02,Hyundai,Creta,Delhi,DLR-DEL-01,1860000,false
SAL-01137,CUS-01137,VEH-04599,2026-02-07,BMW,3 Series,Delhi,DLR-DEL-02,5479000,false
SAL-01138,CUS-01138,VEH-04628,2026-10-23,Mahindra,XUV700,Delhi,DLR-DEL-01,2329000,false
SAL-01139,CUS-01139,VEH-00208,2025-04-30,Maruti Suzuki,Brezza,Bengaluru,DLR-BLR-02,1103000,false
SAL-01140,CUS-01140,VEH-04894,2025-01-26,Hyundai,Creta,Delhi,DLR-DEL-02,1650000,false
SAL-01141,CUS-01141,VEH-00872,2026-10-23,Hyundai,Creta,Mumbai,DLR-MUM-03,1789000,false
SAL-01142,CUS-01142,VEH-03881,2026-06-03,Tata,Nexon,Chennai,DLR-CHN-02,1211000,true
SAL-01143,CUS-01143,VEH-01771,2026-05-31,Tata,Punch,Delhi,DLR-DEL-02,854000,false
SAL-01144,CUS-01144,VEH-00768,2026-12-20,Mahindra,Thar,Chennai,DLR-CHN-01,1759000,false
SAL-01145,CUS-01145,VEH-00975,2025-12-30,Tata,Punch,Gurgaon,DLR-GGN-01,846000,false
SAL-01146,CUS-01146,VEH-00651,2026-10-28,Tata,Punch,Bengaluru,DLR-BLR-03,676000,false
SAL-01147,CUS-01147,VEH-02075,2026-04-03,Mahindra,Scorpio-N,Mumbai,DLR-MUM-01,2107000,true
SAL-01148,CUS-01148,VEH-02711,2026-01-20,Mahindra,Scorpio-N,Bengaluru,DLR-BLR-02,2323000,true
SAL-01149,CUS-01149,VEH-00196,2026-06-30,Hyundai,Venue,Bengaluru,DLR-BLR-03,1228000,true
SAL-01150,CUS-01150,VEH-04379,2026-06-15,Honda,City,Hyderabad,DLR-HYD-02,1320000,false
SAL-01151,CUS-01151,VEH-02471,2025-12-06,Mahindra,XUV700,Bengaluru,DLR-BLR-01,2308000,true
SAL-01152,CUS-01152,VEH-00906,2026-06-08,Tata,Nexon,Delhi,DLR-DEL-02,1786000,true
SAL-01153,CUS-01153,VEH-04881,2025-05-17,Tata,Punch,Pune,DLR-PUN-03,873000,false
SAL-01154,CUS-01154,VEH-04111,2026-11-19,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-01,707000,false
SAL-01155,CUS-01155,VEH-02986,2025-06-13,Maruti Suzuki,Swift,Hyderabad,DLR-HYD-01,674000,false
SAL-01156,CUS-01156,VEH-03296,2025-05-05,Mahindra,Scorpio-N,Gurgaon,DLR-GGN-02,2195000,false
SAL-01157,CUS-01157,VEH-04752,2025-11-17,Tata,Nexon,Bengaluru,DLR-BLR-02,1590000,true
SAL-01158,CUS-01158,VEH-01665,2026-05-04,Hyundai,Creta,Pune,DLR-PUN-03,1811000,false
SAL-01159,CUS-01159,VEH-02706,2025-08-07,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-02,1040000,false
SAL-01160,CUS-01160,VEH-04223,2025-09-28,Maruti Suzuki,Brezza,Pune,DLR-PUN-02,1230000,false
SAL-01161,CUS-01161,VEH-02124,2025-11-09,Tata,Tiago,Delhi,DLR-DEL-02,682000,false
SAL-01162,CUS-01162,VEH-03290,2026-05-09,Tata,Nexon,Hyderabad,DLR-HYD-01,1317000,true
SAL-01163,CUS-01163,VEH-01281,2025-05-22,Volkswagen,Virtus,Hyderabad,DLR-HYD-01,1819000,true
SAL-01164,CUS-01164,VEH-03569,2025-10-04,BMW,3 Series,Mumbai,DLR-MUM-01,5084000,false
SAL-01165,CUS-01165,VEH-02141,2026-03-26,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-02,780000,false
SAL-01166,CUS-01166,VEH-00641,2025-12-01,Tata,Nexon,Pune,DLR-PUN-01,1268000,true
SAL-01167,CUS-01167,VEH-01550,2026-05-19,Kia,Seltos,Gurgaon,DLR-GGN-02,1697000,true
SAL-01168,CUS-01168,VEH-04356,2025-07-02,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-01,790000,true
SAL-01169,CUS-01169,VEH-04001,2026-09-14,Hyundai,Creta,Hyderabad,DLR-HYD-01,1947000,true
SAL-01170,CUS-01170,VEH-04166,2026-08-25,Maruti Suzuki,Baleno,Pune,DLR-PUN-01,791000,true
SAL-01171,CUS-01171,VEH-00161,2026-06-28,Tata,Tiago,Gurgaon,DLR-GGN-01,594000,true
SAL-01172,CUS-01172,VEH-01227,2025-05-12,Hyundai,Creta,Bengaluru,DLR-BLR-03,1747000,true
SAL-01173,CUS-01173,VEH-00664,2025-08-12,Kia,Seltos,Gurgaon,DLR-GGN-01,1707000,true
SAL-01174,CUS-01174,VEH-04500,2026-09-17,Volkswagen,Virtus,Pune,DLR-PUN-03,1651000,false
SAL-01175,CUS-01175,VEH-02918,2026-08-15,Kia,Seltos,Ahmedabad,DLR-AMD-01,1735000,false
SAL-01176,CUS-01176,VEH-01936,2025-07-07,Skoda,Kushaq,Mumbai,DLR-MUM-01,1788000,false
SAL-01177,CUS-01177,VEH-00884,2026-06-03,Hyundai,Venue,Delhi,DLR-DEL-02,1101000,true
SAL-01178,CUS-01178,VEH-04675,2025-11-15,Mahindra,Scorpio-N,Ahmedabad,DLR-AMD-02,2082000,false
SAL-01179,CUS-01179,VEH-01453,2026-05-22,Tata,Nexon,Hyderabad,DLR-HYD-02,1711000,true
SAL-01180,CUS-01180,VEH-00701,2026-03-15,Hyundai,i20,Bengaluru,DLR-BLR-01,885000,false
SAL-01181,CUS-01181,VEH-04978,2026-11-06,Tata,Nexon,Chennai,DLR-CHN-03,1129000,true
SAL-01182,CUS-01182,VEH-04791,2025-05-05,Hyundai,Venue,Pune,DLR-PUN-02,1197000,true
SAL-01183,CUS-01183,VEH-02348,2025-10-09,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-02,732000,false
SAL-01184,CUS-01184,VEH-01135,2025-04-12,Tata,Punch,Hyderabad,DLR-HYD-01,790000,false
SAL-01185,CUS-01185,VEH-00395,2026-04-05,Mahindra,XUV700,Mumbai,DLR-MUM-03,2438000,true
SAL-01186,CUS-01186,VEH-01083,2025-07-12,Tata,Nexon,Delhi,DLR-DEL-03,996000,false
SAL-01187,CUS-01187,VEH-00458,2025-02-12,Mahindra,XUV700,Mumbai,DLR-MUM-01,2165000,false
SAL-01188,CUS-01188,VEH-02812,2025-05-01,Volkswagen,Virtus,Pune,DLR-PUN-02,1663000,true
SAL-01189,CUS-01189,VEH-02431,2025-08-06,Honda,City,Gurgaon,DLR-GGN-01,1243000,false
SAL-01190,CUS-01190,VEH-01073,2025-07-08,Tata,Tiago,Chennai,DLR-CHN-02,592000,true
SAL-01191,CUS-01191,VEH-01265,2026-07-02,Skoda,Kushaq,Hyderabad,DLR-HYD-01,1724000,false
SAL-01192,CUS-01192,VEH-00228,2026-10-18,Hyundai,i20,Hyderabad,DLR-HYD-02,957000,true
SAL-01193,CUS-01193,VEH-00705,2025-08-05,Hyundai,Creta,Pune,DLR-PUN-02,1833000,true
SAL-01194,CUS-01194,VEH-00376,2026-12-20,Tata,Punch,Hyderabad,DLR-HYD-02,646000,true
SAL-01195,CUS-01195,VEH-01487,2025-02-21,Hyundai,i20,Chennai,DLR-CHN-01,906000,true
SAL-01196,CUS-01196,VEH-02496,2025-04-01,Hyundai,Venue,Ahmedabad,DLR-AMD-01,1152000,true
SAL-01197,CUS-01197,VEH-02917,2025-06-22,Hyundai,Creta,Hyderabad,DLR-HYD-01,1591000,false
SAL-01198,CUS-01198,VEH-03500,2025-04-12,MG,Hector,Delhi,DLR-DEL-03,2111000,true
SAL-01199,CUS-01199,VEH-00542,2026-05-09,Tata,Nexon,Bengaluru,DLR-BLR-03,1728000,false
SAL-01200,CUS-01200,VEH-04362,2026-10-20,Hyundai,Creta,Ahmedabad,DLR-AMD-01,1662000,true
SAL-01201,CUS-01201,VEH-04011,2026-02-26,Hyundai,Creta,Mumbai,DLR-MUM-03,1796000,true
SAL-01202,CUS-01202,VEH-02748,2026-02-05,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-01,652000,false
SAL-01203,CUS-01203,VEH-01269,2025-10-06,Tata,Nexon,Delhi,DLR-DEL-03,1644000,false
SAL-01204,CUS-01204,VEH-04461,2025-05-31,Tata,Nexon,Mumbai,DLR-MUM-02,1558000,false
SAL-01205,CUS-01205,VEH-04482,2026-12-20,Hyundai,i20,Ahmedabad,DLR-AMD-01,866000,false
SAL-01206,CUS-01206,VEH-00060,2025-07-10,Tata,Punch,Delhi,DLR-DEL-01,747000,true
SAL-01207,CUS-01207,VEH-02337,2026-10-16,Toyota,Innova Hycross,Bengaluru,DLR-BLR-02,2802000,true
SAL-01208,CUS-01208,VEH-04236,2025-02-26,Maruti Suzuki,Ertiga,Ahmedabad,DLR-AMD-01,1074000,true
SAL-01209,CUS-01209,VEH-01365,2026-03-28,Hyundai,Creta,Mumbai,DLR-MUM-03,1837000,true
SAL-01210,CUS-01210,VEH-03173,2026-11-07,Hyundai,i20,Bengaluru,DLR-BLR-02,801000,false
SAL-01211,CUS-01211,VEH-04238,2026-05-03,Tata,Tiago,Delhi,DLR-DEL-02,549000,false
SAL-01212,CUS-01212,VEH-00206,2026-09-22,Maruti Suzuki,Brezza,Delhi,DLR-DEL-02,1143000,false
SAL-01213,CUS-01213,VEH-00162,2025-07-21,Tata,Nexon,Hyderabad,DLR-HYD-02,1034000,true
SAL-01214,CUS-01214,VEH-03498,2025-02-27,Tata,Nexon,Bengaluru,DLR-BLR-03,1127000,false
SAL-01215,CUS-01215,VEH-00678,2025-04-24,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-02,739000,false
SAL-01216,CUS-01216,VEH-01431,2025-04-04,Tata,Nexon,Gurgaon,DLR-GGN-01,1620000,true
SAL-01217,CUS-01217,VEH-02014,2025-10-24,Maruti Suzuki,Brezza,Ahmedabad,DLR-AMD-01,1021000,true
SAL-01218,CUS-01218,VEH-04600,2025-05-27,MG,Hector,Chennai,DLR-CHN-01,1906000,false
SAL-01219,CUS-01219,VEH-03071,2026-02-22,Maruti Suzuki,Swift,Pune,DLR-PUN-01,674000,true
SAL-01220,CUS-01220,VEH-03475,2025-11-08,Hyundai,Creta,Hyderabad,DLR-HYD-02,1507000,true
SAL-01221,CUS-01221,VEH-04061,2025-03-26,Mahindra,XUV700,Delhi,DLR-DEL-01,2119000,false
SAL-01222,CUS-01222,VEH-02332,2026-10-24,Maruti Suzuki,Baleno,Delhi,DLR-DEL-01,835000,true
SAL-01223,CUS-01223,VEH-00465,2025-08-05,Maruti Suzuki,Ertiga,Ahmedabad,DLR-AMD-01,1242000,true
SAL-01224,CUS-01224,VEH-01889,2026-03-08,Maruti Suzuki,Baleno,Delhi,DLR-DEL-01,854000,true
SAL-01225,CUS-01225,VEH-03220,2025-07-16,Mahindra,Scorpio-N,Delhi,DLR-DEL-02,2377000,true
SAL-01226,CUS-01226,VEH-03039,2026-11-24,Maruti Suzuki,Baleno,Pune,DLR-PUN-03,813000,false
SAL-01227,CUS-01227,VEH-02575,2026-10-28,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-02,1267000,true
SAL-01228,CUS-01228,VEH-01245,2026-08-22,Maruti Suzuki,Ertiga,Delhi,DLR-DEL-01,1205000,true
SAL-01229,CUS-01229,VEH-04366,2026-04-06,Maruti Suzuki,Swift,Pune,DLR-PUN-02,735000,false
SAL-01230,CUS-01230,VEH-01402,2025-05-19,Tata,Nexon,Ahmedabad,DLR-AMD-02,1763000,false
SAL-01231,CUS-01231,VEH-00704,2025-03-05,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-02,739000,false
SAL-01232,CUS-01232,VEH-02042,2026-12-09,Maruti Suzuki,Swift,Mumbai,DLR-MUM-01,690000,false
SAL-01233,CUS-01233,VEH-03524,2026-10-07,Mahindra,Scorpio-N,Delhi,DLR-DEL-03,1738000,true
SAL-01234,CUS-01234,VEH-03460,2026-04-25,Maruti Suzuki,Ertiga,Hyderabad,DLR-HYD-01,1112000,true
SAL-01235,CUS-01235,VEH-03303,2026-04-04,Tata,Nexon,Ahmedabad,DLR-AMD-01,1357000,true
SAL-01236,CUS-01236,VEH-00726,2025-04-27,Mahindra,Thar,Mumbai,DLR-MUM-02,1835000,true
SAL-01237,CUS-01237,VEH-02462,2025-08-31,Hyundai,Creta,Delhi,DLR-DEL-01,1625000,true
SAL-01238,CUS-01238,VEH-00720,2026-03-11,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-03,883000,true
SAL-01239,CUS-01239,VEH-01727,2026-11-20,Honda,City,Delhi,DLR-DEL-02,1612000,true
SAL-01240,CUS-01240,VEH-03010,2026-10-15,Toyota,Innova Hycross,Chennai,DLR-CHN-02,2444000,false
SAL-01241,CUS-01241,VEH-04086,2026-06-24,Hyundai,Venue,Chennai,DLR-CHN-02,1126000,false
SAL-01242,CUS-01242,VEH-00864,2025-03-15,Hyundai,Creta,Chennai,DLR-CHN-01,1705000,true
SAL-01243,CUS-01243,VEH-04253,2026-01-05,Toyota,Innova Hycross,Pune,DLR-PUN-01,2876000,true
SAL-01244,CUS-01244,VEH-02255,2025-12-23,Tata,Nexon,Chennai,DLR-CHN-02,1834000,false
SAL-01245,CUS-01245,VEH-01152,2026-09-27,Hyundai,Creta,Pune,DLR-PUN-02,1855000,true
SAL-01246,CUS-01246,VEH-00495,2026-05-22,Tata,Tiago,Pune,DLR-PUN-03,646000,true
SAL-01247,CUS-01247,VEH-02016,2026-02-12,Maruti Suzuki,Swift,Mumbai,DLR-MUM-01,727000,true
SAL-01248,CUS-01248,VEH-00708,2025-06-24,MG,Hector,Mumbai,DLR-MUM-02,1651000,false
SAL-01249,CUS-01249,VEH-04829,2025-12-26,Kia,Seltos,Hyderabad,DLR-HYD-01,1406000,true
SAL-01250,CUS-01250,VEH-00645,2025-12-19,Hyundai,Creta,Ahmedabad,DLR-AMD-01,1514000,true
SAL-01251,CUS-01251,VEH-02692,2026-07-18,Hyundai,i20,Delhi,DLR-DEL-01,902000,true
SAL-01252,CUS-01252,VEH-03036,2025-04-20,Tata,Punch,Mumbai,DLR-MUM-03,721000,false
SAL-01253,CUS-01253,VEH-04598,2026-04-22,Tata,Tiago,Ahmedabad,DLR-AMD-01,651000,false
SAL-01254,CUS-01254,VEH-02168,2026-12-20,Mahindra,Scorpio-N,Delhi,DLR-DEL-02,1920000,false
SAL-01255,CUS-01255,VEH-02139,2025-12-02,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-02,703000,true
SAL-01256,CUS-01256,VEH-00958,2026-03-04,Maruti Suzuki,Ertiga,Pune,DLR-PUN-01,1163000,true
SAL-01257,CUS-01257,VEH-02729,2026-07-24,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-02,716000,true
SAL-01258,CUS-01258,VEH-01162,2025-10-28,Tata,Nexon,Pune,DLR-PUN-02,1111000,true
SAL-01259,CUS-01259,VEH-01865,2026-04-12,Tata,Nexon,Hyderabad,DLR-HYD-01,1482000,true
SAL-01260,CUS-01260,VEH-01870,2026-12-08,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-01,667000,true
SAL-01261,CUS-01261,VEH-04091,2025-03-25,MG,Hector,Hyderabad,DLR-HYD-02,2037000,true
SAL-01262,CUS-01262,VEH-01755,2026-11-16,Hyundai,Creta,Mumbai,DLR-MUM-02,1480000,true
SAL-01263,CUS-01263,VEH-04154,2025-04-03,Mahindra,Scorpio-N,Mumbai,DLR-MUM-03,2170000,false
SAL-01264,CUS-01264,VEH-01619,2026-06-08,Maruti Suzuki,Brezza,Bengaluru,DLR-BLR-02,1250000,false
SAL-01265,CUS-01265,VEH-03231,2025-09-02,Hyundai,Creta,Mumbai,DLR-MUM-01,1802000,true
SAL-01266,CUS-01266,VEH-02286,2026-12-20,Tata,Punch,Mumbai,DLR-MUM-02,811000,false
SAL-01267,CUS-01267,VEH-02618,2026-08-04,Hyundai,Creta,Bengaluru,DLR-BLR-03,1786000,false
SAL-01268,CUS-01268,VEH-01508,2026-01-16,Tata,Nexon,Bengaluru,DLR-BLR-01,1802000,false
SAL-01269,CUS-01269,VEH-01832,2025-12-22,Hyundai,Creta,Pune,DLR-PUN-03,1390000,false
SAL-01270,CUS-01270,VEH-00552,2026-04-28,Hyundai,Creta,Pune,DLR-PUN-03,1908000,false
SAL-01271,CUS-01271,VEH-01694,2026-12-18,Tata,Nexon,Ahmedabad,DLR-AMD-02,1621000,true
SAL-01272,CUS-01272,VEH-00359,2026-12-20,Mahindra,Thar,Gurgaon,DLR-GGN-02,1735000,true
SAL-01273,CUS-01273,VEH-04237,2025-05-13,Maruti Suzuki,Brezza,Bengaluru,DLR-BLR-02,1013000,false
SAL-01274,CUS-01274,VEH-00066,2026-12-20,Tata,Punch,Chennai,DLR-CHN-01,784000,true
SAL-01275,CUS-01275,VEH-01444,2026-05-29,Hyundai,Creta,Hyderabad,DLR-HYD-02,1497000,true
SAL-01276,CUS-01276,VEH-00123,2026-02-06,Volkswagen,Virtus,Delhi,DLR-DEL-02,1430000,true
SAL-01277,CUS-01277,VEH-02902,2025-04-24,Tata,Nexon,Mumbai,DLR-MUM-02,1092000,false
SAL-01278,CUS-01278,VEH-04164,2025-04-07,Hyundai,i20,Mumbai,DLR-MUM-01,953000,false
SAL-01279,CUS-01279,VEH-04342,2026-11-05,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-02,1001000,false
SAL-01280,CUS-01280,VEH-01645,2026-06-26,Tata,Nexon,Mumbai,DLR-MUM-02,1039000,false
SAL-01281,CUS-01281,VEH-00065,2025-12-17,Toyota,Innova Hycross,Chennai,DLR-CHN-01,2528000,true
SAL-01282,CUS-01282,VEH-04587,2025-05-29,Tata,Punch,Gurgaon,DLR-GGN-02,833000,true
SAL-01283,CUS-01283,VEH-03645,2025-06-07,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-03,1032000,true
SAL-01284,CUS-01284,VEH-04842,2025-08-29,Honda,City,Hyderabad,DLR-HYD-01,1308000,true
SAL-01285,CUS-01285,VEH-02200,2025-10-17,Tata,Punch,Chennai,DLR-CHN-02,751000,false
SAL-01286,CUS-01286,VEH-01294,2026-07-19,Honda,City,Hyderabad,DLR-HYD-02,1483000,false
SAL-01287,CUS-01287,VEH-00616,2025-12-07,Toyota,Innova Hycross,Pune,DLR-PUN-02,2375000,true
SAL-01288,CUS-01288,VEH-04904,2025-11-21,Tata,Tiago,Gurgaon,DLR-GGN-02,703000,false
SAL-01289,CUS-01289,VEH-00448,2026-05-15,Honda,City,Delhi,DLR-DEL-01,1315000,false
SAL-01290,CUS-01290,VEH-01386,2026-05-15,Hyundai,Venue,Delhi,DLR-DEL-01,1111000,true
SAL-01291,CUS-01291,VEH-01925,2025-04-30,Kia,Seltos,Gurgaon,DLR-GGN-01,1778000,false
SAL-01292,CUS-01292,VEH-02731,2026-09-29,Tata,Punch,Gurgaon,DLR-GGN-02,878000,false
SAL-01293,CUS-01293,VEH-01538,2026-01-23,Maruti Suzuki,Ertiga,Delhi,DLR-DEL-01,1269000,false
SAL-01294,CUS-01294,VEH-01872,2025-03-05,Maruti Suzuki,Ertiga,Hyderabad,DLR-HYD-01,1029000,false
SAL-01295,CUS-01295,VEH-01474,2025-02-25,Hyundai,Creta,Pune,DLR-PUN-02,1998000,true
SAL-01296,CUS-01296,VEH-02519,2026-07-23,Maruti Suzuki,Brezza,Delhi,DLR-DEL-01,1292000,false
SAL-01297,CUS-01297,VEH-04176,2025-09-08,Maruti Suzuki,Brezza,Gurgaon,DLR-GGN-02,1095000,true
SAL-01298,CUS-01298,VEH-03929,2026-02-14,Tata,Nexon,Delhi,DLR-DEL-01,999000,false
SAL-01299,CUS-01299,VEH-00965,2026-08-05,Tata,Tiago,Bengaluru,DLR-BLR-01,553000,true
SAL-01300,CUS-01300,VEH-02138,2026-06-17,MG,Hector,Bengaluru,DLR-BLR-02,1798000,true
SAL-01301,CUS-01301,VEH-01770,2026-07-07,Tata,Nexon,Mumbai,DLR-MUM-01,1237000,true
SAL-01302,CUS-01302,VEH-03352,2025-04-16,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-03,758000,true
SAL-01303,CUS-01303,VEH-00944,2025-10-21,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-02,724000,false
SAL-01304,CUS-01304,VEH-03480,2026-10-01,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-01,678000,false
